element,element name,year,country,tons,total_reserve,market_share,HHI_contribution,HHI,Info
Co,Cobalt,2019,Other Countries,570000,6989000,8.155673201,66.51500536,3109.291933,
Co,Cobalt,2020,United States,53000,7128000,0.743546577,0.552861512,3087.227887,
Co,Cobalt,2020,Australia,1400000,7128000,19.64085297,385.7631056,3087.227887,
Co,Cobalt,2020,Canada,220000,7128000,3.086419753,9.525986892,3087.227887,
Co,Cobalt,2020,China,80000,7128000,1.122334456,1.25963463,3087.227887,
Co,Cobalt,2020,"Congo, Kinshasa",3600000,7128000,50.50505051,2550.760127,3087.227887,
Co,Cobalt,2020,Cuba,500000,7128000,7.014590348,49.20447775,3087.227887,
Co,Cobalt,2020,Madagascar,100000,7128000,1.40291807,1.96817911,3087.227887,
Co,Cobalt,2020,Morocco,14000,7128000,0.19640853,0.038576311,3087.227887,
Co,Cobalt,2020,Papua New Guinea,51000,7128000,0.715488215,0.511923387,3087.227887,
Co,Cobalt,2020,Philippines,260000,7128000,3.647586981,13.30489078,3087.227887,
Co,Cobalt,2020,Russia,250000,7128000,3.507295174,12.30111944,3087.227887,
Co,Cobalt,2020,SouthAfrica,40000,7128000,0.561167228,0.314908658,3087.227887,
Co,Cobalt,2020,Other Countries,560000,7128000,7.85634119,61.72209689,3087.227887,
Co,Cobalt,2021,United States,69000,7649000,0.902078703,0.813745987,2631.152873,
Co,Cobalt,2021,Australia,1400000,7649000,18.30304615,335.0014984,2631.152873,
Co,Cobalt,2021,Canada,220000,7649000,2.876192966,8.27248598,2631.152873,
Co,Cobalt,2021,China,80000,7649000,1.045888351,1.093882444,2631.152873,
Co,Cobalt,2021,"Congo, Kinshasa",3500000,7649000,45.75761537,2093.759365,2631.152873,
Co,Cobalt,2021,Cuba,500000,7649000,6.536802196,42.72978295,2631.152873,
Co,Cobalt,2021,Indonesia,600000,7649000,7.844162636,61.53088745,2631.152873,
Co,Cobalt,2021,Madagascar,100000,7649000,1.307360439,1.709191318,2631.152873,
Co,Cobalt,2021,Morocco,13000,7649000,0.169956857,0.028885333,2631.152873,
Co,Cobalt,2021,Papua New Guinea,47000,7649000,0.614459406,0.377560362,2631.152873,
Co,Cobalt,2021,Philippines,260000,7649000,3.399137142,11.55413331,2631.152873,
Co,Cobalt,2021,Russia,250000,7649000,3.268401098,10.68244574,2631.152873,
Co,Cobalt,2021,Other Countries,610000,7649000,7.97489868,63.59900895,2631.152873,
Co,Cobalt,2022,United States,69000,8345000,0.826842421,0.683668389,2792.778187,
Co,Cobalt,2022,Australia,1500000,8345000,17.97483523,323.0947016,2792.778187,
Co,Cobalt,2022,Canada,220000,8345000,2.636309167,6.950126025,2792.778187,
Co,Cobalt,2022,China,140000,8345000,1.677651288,2.814513845,2792.778187,
Co,Cobalt,2022,"Congo, Kinshasa",4000000,8345000,47.93289395,2297.562322,2792.778187,
Co,Cobalt,2022,Cuba,500000,8345000,5.991611744,35.89941129,2792.778187,
Co,Cobalt,2022,Indonesia,600000,8345000,7.189934092,51.69515225,2792.778187,
Co,Cobalt,2022,Madagascar,100000,8345000,1.198322349,1.435976451,2792.778187,
Co,Cobalt,2022,Morocco,13000,8345000,0.155781905,0.024268002,2792.778187,
Co,Cobalt,2022,Papua New Guinea,47000,8345000,0.563211504,0.317207198,2792.778187,
Co,Cobalt,2022,Philippines,260000,8345000,3.115638107,9.707200812,2792.778187,
Co,Cobalt,2022,Russia,250000,8345000,2.995805872,8.974852821,2792.778187,
Co,Cobalt,2022,Turkey,36000,8345000,0.431396046,0.186102548,2792.778187,
Co,Cobalt,2022,Other Countries,610000,8345000,7.309766327,53.43268376,2792.778187,
Co,Cobalt,2023,United States,69000,10529000,0.65533289,0.429461197,3626.817668,
Co,Cobalt,2023,Australia,1700000,10529000,16.1458828,260.6895314,3626.817668,
Co,Cobalt,2023,Canada,230000,10529000,2.184442967,4.771791076,3626.817668,
Co,Cobalt,2023,"Congo, Kinshasa",6000000,10529000,56.98546871,3247.343644,3626.817668,
Co,Cobalt,2023,Cuba,500000,10529000,4.748789059,22.55099752,3626.817668,
Co,Cobalt,2023,Indonesia,500000,10529000,4.748789059,22.55099752,3626.817668,
Co,Cobalt,2023,Madagascar,100000,10529000,0.949757812,0.902039901,3626.817668,
Co,Cobalt,2023,PapuaNewGuinea,49000,10529000,0.465381328,0.21657978,3626.817668,
Co,Cobalt,2023,Philippines,260000,10529000,2.469370311,6.097789731,3626.817668,
Co,Cobalt,2023,Russia,250000,10529000,2.374394529,5.637749381,3626.817668,
Co,Cobalt,2023,Turkey,91000,10529000,0.864279609,0.746979242,3626.817668,
Co,Cobalt,2023,Other Countries,780000,10529000,7.408110932,54.88010758,3626.817668,
Cr,Chromium,2016,United States,620000,496620000,0.124843945,0.015586011,3890.841754,
Cr,Chromium,2016,India,54000000,496620000,10.87350489,118.2331087,3890.841754,
Cr,Chromium,2016,"Kazakhstan,",230000000,496620000,46.3130764,2144.901045,3890.841754,
Cr,Chromium,2016,South Africa,200000000,496620000,40.27224034,1621.853342,3890.841754,
Cr,Chromium,2016,Turkey,12000000,496620000,2.416334421,5.838672033,3890.841754,
Cr,Chromium,2017,United States,620000,510620000,0.121421018,0.014743064,3700.815171,
Cr,Chromium,2017,India,54000000,510620000,10.57537895,111.83864,3700.815171,
Cr,Chromium,2017,"Kazakhstan,",230000000,510620000,45.04328072,2028.897138,3700.815171,
Cr,Chromium,2017,South Africa,200000000,510620000,39.16807019,1534.137722,3700.815171,
Cr,Chromium,2017,Turkey,26000000,510620000,5.091849125,25.92692751,3700.815171,
Cr,Chromium,2018,United States,620000,556620000,0.111386583,0.012406971,3343.052007,
Cr,Chromium,2018,India,100000000,556620000,17.96557795,322.7619912,3343.052007,
Cr,Chromium,2018,"Kazakhstan,",230000000,556620000,41.32082929,1707.410933,3343.052007,
Cr,Chromium,2018,South Africa,200000000,556620000,35.93115591,1291.047965,3343.052007,
Cr,Chromium,2018,Turkey,26000000,556620000,4.671050268,21.8187106,3343.052007,
Cr,Chromium,2019,United States,620000,569620000,0.108844493,0.011847124,3197.409973,
Cr,Chromium,2019,Finland,13000000,569620000,2.282223237,5.208542901,3197.409973,
Cr,Chromium,2019,India,100000000,569620000,17.55556336,308.1978048,3197.409973,
Cr,Chromium,2019,"Kazakhstan,",230000000,569620000,40.37779572,1630.366387,3197.409973,
Cr,Chromium,2019,South Africa,200000000,569620000,35.11112672,1232.791219,3197.409973,
Cr,Chromium,2019,Turkey,26000000,569620000,4.564446473,20.83417161,3197.409973,
Cr,Chromium,2020,United States,620000,569620000,0.108844493,0.011847124,3197.409973,
Cr,Chromium,2020,Finland,13000000,569620000,2.282223237,5.208542901,3197.409973,
Cr,Chromium,2020,India,100000000,569620000,17.55556336,308.1978048,3197.409973,
Cr,Chromium,2020,"Kazakhstan,",230000000,569620000,40.37779572,1630.366387,3197.409973,
Cr,Chromium,2020,South Africa,200000000,569620000,35.11112672,1232.791219,3197.409973,
Cr,Chromium,2020,Turkey,26000000,569620000,4.564446473,20.83417161,3197.409973,
Cr,Chromium,2021,United States,620000,569620000,0.108844493,0.011847124,3197.409973,
Cr,Chromium,2021,Finland,13000000,569620000,2.282223237,5.208542901,3197.409973,
Cr,Chromium,2021,India,100000000,569620000,17.55556336,308.1978048,3197.409973,
Cr,Chromium,2021,"Kazakhstan,",230000000,569620000,40.37779572,1630.366387,3197.409973,
Cr,Chromium,2021,South Africa,200000000,569620000,35.11112672,1232.791219,3197.409973,
Cr,Chromium,2021,Turkey,26000000,569620000,4.564446473,20.83417161,3197.409973,
Cr,Chromium,2022,United States,630000,564930000,0.111518241,0.012436318,3247.583168,
Cr,Chromium,2022,Finland,8300000,564930000,1.469208575,2.158573835,3247.583168,
Cr,Chromium,2022,India,100000000,564930000,17.70130813,313.3363094,3247.583168,
Cr,Chromium,2022,Kazakhstan,230000000,564930000,40.71300869,1657.549077,3247.583168,
Cr,Chromium,2022,South Africa,200000000,564930000,35.40261625,1253.345238,3247.583168,
Cr,Chromium,2022,Turkey,26000000,564930000,4.602340113,21.18153452,3247.583168,
Cr,Chromium,2023,United States,630000,544930000,0.115611179,0.013365945,3365.54042,
Cr,Chromium,2023,Finland,8300000,544930000,1.523131411,2.319929296,3365.54042,
Cr,Chromium,2023,India,79000000,544930000,14.49727488,210.1709789,3365.54042,
Cr,Chromium,2023,Kazakhstan,230000000,544930000,42.20725598,1781.452457,3365.54042,
Cr,Chromium,2023,South Africa,200000000,544930000,36.70196172,1347.033994,3365.54042,
Cr,Chromium,2023,Turkey,27000000,544930000,4.954764832,24.54969454,3365.54042,
Cs,Cesium,2016,Namibia,30000,90000,33.33333333,1111.111111,5555.555556,
Cs,Cesium,2016,Zimbabwe,60000,90000,66.66666667,4444.444444,5555.555556,
Cs,Cesium,2017,Namibia,30000,90000,33.33333333,1111.111111,5555.555556,
Cs,Cesium,2017,Zimbabwe,60000,90000,66.66666667,4444.444444,5555.555556,
Cs,Cesium,2018,Namibia,30000,90000,33.33333333,1111.111111,5555.555556,
Cs,Cesium,2018,Zimbabwe,60000,90000,66.66666667,4444.444444,5555.555556,
Cs,Cesium,2019,Australia,7100,217100,3.270382312,10.69540047,4020.674945,
Cs,Cesium,2019,Canada,120000,217100,55.27406725,3055.22251,4020.674945,
Cs,Cesium,2019,Namibia,30000,217100,13.81851681,190.9514069,4020.674945,
Cs,Cesium,2019,Zimbabwe,60000,217100,27.63703363,763.8056276,4020.674945,
Cs,Cesium,,,,,,,,"Cesium is associated with lithium-bearing pegmatites worldwide, and cesium resources have been identified in Australia, Canada, Namibia, the United States, and Zimbabwe. In the United States, pollucite occurs in pegmatites in Alaska, Maine, and South Dakota. Lower concentrations occur in brines in Chile and China and in geothermal systems in Germany, India, and Tibet. China was thought to have cesium-rich deposits of geyserite, lepidolite, and pollucite, with concentrations highest in Yichun, Jiangxi Province, although no resource, reserve, or production estimates were available. "
Cu,Copper,2016,United States,35000000,720000000,4.861111111,23.63040123,1678.780864,
Cu,Copper,2016,Australia,89000000,720000000,12.36111111,152.7970679,1678.780864,
Cu,Copper,2016,Canada,11000000,720000000,1.527777778,2.334104938,1678.780864,
Cu,Copper,2016,Chile,210000000,720000000,29.16666667,850.6944444,1678.780864,
Cu,Copper,2016,China,28000000,720000000,3.888888889,15.12345679,1678.780864,
Cu,Copper,2016,Congo,20000000,720000000,2.777777778,7.716049383,1678.780864,
Cu,Copper,2016,Mexico,46000000,720000000,6.388888889,40.81790123,1678.780864,
Cu,Copper,2016,Peru,81000000,720000000,11.25,126.5625,1678.780864,
Cu,Copper,2016,Russia,30000000,720000000,4.166666667,17.36111111,1678.780864,
Cu,Copper,2016,Zambia,20000000,720000000,2.777777778,7.716049383,1678.780864,
Cu,Copper,2016,Other Countries,150000000,720000000,20.83333333,434.0277778,1678.780864,
Cu,Copper,2017,United States,45000000,794000000,5.667506297,32.12062763,1860.17296,
Cu,Copper,2017,Australia,88000000,794000000,11.08312343,122.8356249,1860.17296,
Cu,Copper,2017,Canada,11000000,794000000,1.385390428,1.919306639,1860.17296,
Cu,Copper,2017,Chile,170000000,794000000,21.41057935,458.4129079,1860.17296,
Cu,Copper,2017,China,27000000,794000000,3.400503778,11.56342595,1860.17296,
Cu,Copper,2017,Congo,20000000,794000000,2.518891688,6.344815334,1860.17296,
Cu,Copper,2017,Indonesia,26000000,794000000,3.274559194,10.72273791,1860.17296,
Cu,Copper,2017,Mexico,46000000,794000000,5.793450882,33.56407312,1860.17296,
Cu,Copper,2017,Peru,81000000,794000000,10.20151134,104.0708335,1860.17296,
Cu,Copper,2017,Zambia,20000000,794000000,2.518891688,6.344815334,1860.17296,
Cu,Copper,2017,Other Countries,260000000,794000000,32.74559194,1072.273791,1860.17296,
Cu,Copper,2018,United States,48000000,826000000,5.811138015,33.76932502,1468.555247,
Cu,Copper,2018,Australia,88000000,826000000,10.65375303,113.5024536,1468.555247,
Cu,Copper,2018,Chile,170000000,826000000,20.5811138,423.5822453,1468.555247,
Cu,Copper,2018,China,26000000,826000000,3.147699758,9.908013766,1468.555247,
Cu,Copper,2018,Congo,20000000,826000000,2.421307506,5.862730039,1468.555247,
Cu,Copper,2018,Indonesia,51000000,826000000,6.17433414,38.12240208,1468.555247,
Cu,Copper,2018,Mexico,50000000,826000000,6.053268765,36.64206274,1468.555247,
Cu,Copper,2018,Peru,83000000,826000000,10.04842615,100.9708681,1468.555247,
Cu,Copper,2018,Russia,61000000,826000000,7.384987893,54.53804619,1468.555247,
Cu,Copper,2018,Zambia,19000000,826000000,2.300242131,5.29111386,1468.555247,
Cu,Copper,2018,Other Countries,210000000,826000000,25.42372881,646.3659868,1468.555247,
Cu,Copper,2019,United States,51000000,871000000,5.855338691,34.28499119,1519.177055,
Cu,Copper,2019,Australia,87000000,871000000,9.988518944,99.77051069,1519.177055,
Cu,Copper,2019,Chile,200000000,871000000,22.96211251,527.2586111,1519.177055,
Cu,Copper,2019,China,26000000,871000000,2.985074627,8.910670528,1519.177055,
Cu,Copper,2019,Congo,19000000,871000000,2.181400689,4.758508965,1519.177055,
Cu,Copper,2019,Indonesia,28000000,871000000,3.214695752,10.33426878,1519.177055,
Cu,Copper,2019,Kazakhstan,20000000,871000000,2.296211251,5.272586111,1519.177055,
Cu,Copper,2019,Mexico,53000000,871000000,6.084959816,37.02673597,1519.177055,
Cu,Copper,2019,Peru,87000000,871000000,9.988518944,99.77051069,1519.177055,
Cu,Copper,2019,Russia,61000000,871000000,7.003444317,49.0482323,1519.177055,
Cu,Copper,2019,Zambia,19000000,871000000,2.181400689,4.758508965,1519.177055,
Cu,Copper,2019,Other Countries,220000000,871000000,25.25832377,637.9829195,1519.177055,
Cu,Copper,2020,United States,48000000,871000000,5.510907003,30.370096,1423.980513,
Cu,Copper,2020,Australia,88000000,871000000,10.10332951,102.0772671,1423.980513,
Cu,Copper,2020,Canada,9000000,871000000,1.033295063,1.067698688,1423.980513,
Cu,Copper,2020,Chile,200000000,871000000,22.96211251,527.2586111,1423.980513,
Cu,Copper,2020,China,26000000,871000000,2.985074627,8.910670528,1423.980513,
Cu,Copper,2020,Congo,19000000,871000000,2.181400689,4.758508965,1423.980513,
Cu,Copper,2020,Germany,2000000,871000000,0.229621125,0.052725861,1423.980513,
Cu,Copper,2020,Kazakhstan,20000000,871000000,2.296211251,5.272586111,1423.980513,
Cu,Copper,2020,Mexico,53000000,871000000,6.084959816,37.02673597,1423.980513,
Cu,Copper,2020,Peru,92000000,871000000,10.56257176,111.5679221,1423.980513,
Cu,Copper,2020,Poland,32000000,871000000,3.673938002,13.49782044,1423.980513,
Cu,Copper,2020,Russia,61000000,871000000,7.003444317,49.0482323,1423.980513,
Cu,Copper,2020,Zambia,21000000,871000000,2.411021814,5.813026188,1423.980513,
Cu,Copper,2020,Other Countries,200000000,871000000,22.96211251,527.2586111,1423.980513,
Cu,Copper,2021,United States,48000000,875800000,5.480703357,30.03810929,1304.337623,
Cu,Copper,2021,Australia,93000000,875800000,10.61886275,112.7602462,1304.337623,
Cu,Copper,2021,Canada,9800000,875800000,1.118976935,1.252109382,1304.337623,
Cu,Copper,2021,Chile,200000000,875800000,22.83626399,521.4949529,1304.337623,
Cu,Copper,2021,China,26000000,875800000,2.968714318,8.813264704,1304.337623,
Cu,Copper,2021,Congo,31000000,875800000,3.539620918,12.52891624,1304.337623,
Cu,Copper,2021,Indonesia,24000000,875800000,2.740351678,7.509527322,1304.337623,
Cu,Copper,2021,Kazakhstan,20000000,875800000,2.283626399,5.214949529,1304.337623,
Cu,Copper,2021,Mexico,53000000,875800000,6.051609957,36.62198307,1304.337623,
Cu,Copper,2021,Peru,77000000,875800000,8.791961635,77.29858939,1304.337623,
Cu,Copper,2021,Poland,31000000,875800000,3.539620918,12.52891624,1304.337623,
Cu,Copper,2021,Russia,62000000,875800000,7.079241836,50.11566497,1304.337623,
Cu,Copper,2021,Zambia,21000000,875800000,2.397807719,5.749481856,1304.337623,
Cu,Copper,2021,Other Countries,180000000,875800000,20.55263759,422.4109118,1304.337623,
Cu,Copper,2022,United States,44000000,885600000,4.968383017,24.68482981,1334.252792,
Cu,Copper,2022,Australia,97000000,885600000,10.9530262,119.9687829,1334.252792,
Cu,Copper,2022,Canada,7600000,885600000,0.858175248,0.736464757,1334.252792,
Cu,Copper,2022,Chile,190000000,885600000,21.45438121,460.2904731,1334.252792,
Cu,Copper,2022,China,27000000,885600000,3.048780488,9.295062463,1334.252792,
Cu,Copper,2022,Congo,31000000,885600000,3.500451671,12.2531619,1334.252792,
Cu,Copper,2022,Indonesia,24000000,885600000,2.7100271,7.344246884,1334.252792,
Cu,Copper,2022,Kazakhstan,20000000,885600000,2.258355917,5.100171447,1334.252792,
Cu,Copper,2022,Mexico,53000000,885600000,5.98464318,35.81595399,1334.252792,
Cu,Copper,2022,Peru,81000000,885600000,9.146341463,83.65556217,1334.252792,
Cu,Copper,2022,Poland,30000000,885600000,3.387533875,11.47538576,1334.252792,
Cu,Copper,2022,Russia,62000000,885600000,7.000903342,49.01264761,1334.252792,
Cu,Copper,2022,Zambia,19000000,885600000,2.145438121,4.602904731,1334.252792,
Cu,Copper,2022,Other Countries,200000000,885600000,22.58355917,510.0171447,1334.252792,
Cu,Copper,2023,United States,50000000,1000600000,4.997001799,24.97002698,1151.824995,
Cu,Copper,2023,Australia,100000000,1000600000,9.994003598,99.88010791,1151.824995,
Cu,Copper,2023,Canada,7600000,1000600000,0.759544273,0.576907503,1151.824995,
Cu,Copper,2023,Chile,190000000,1000600000,18.98860684,360.5671896,1151.824995,
Cu,Copper,2023,China,41000000,1000600000,4.097541475,16.78984614,1151.824995,
Cu,Copper,2023,Congo,80000000,1000600000,7.995202878,63.92326906,1151.824995,
Cu,Copper,2023,Indonesia,24000000,1000600000,2.398560863,5.753094216,1151.824995,
Cu,Copper,2023,Kazakhstan,20000000,1000600000,1.99880072,3.995204317,1151.824995,
Cu,Copper,2023,Mexico,53000000,1000600000,5.296821907,28.05632231,1151.824995,
Cu,Copper,2023,Peru,120000000,1000600000,11.99280432,143.8273554,1151.824995,
Cu,Copper,2023,Poland,34000000,1000600000,3.397961223,11.54614047,1151.824995,
Cu,Copper,2023,Russia,80000000,1000600000,7.995202878,63.92326906,1151.824995,
Cu,Copper,2023,Zambia,21000000,1000600000,2.098740756,4.404712759,1151.824995,
Cu,Copper,2023,Other Countries,180000000,1000600000,17.98920648,323.6115496,1151.824995,
Fe,Iron,2016,United States,790000000,81660000000,0.967425912,0.935912896,1586.338617,
Fe,Iron,2016,Australia,23000000000,81660000000,28.16556454,793.2990256,1586.338617,
Fe,Iron,2016,Brazil,12000000000,81660000000,14.69507715,215.9452924,1586.338617,
Fe,Iron,2016,Canada,2300000000,81660000000,2.816556454,7.932990256,1586.338617,
Fe,Iron,2016,China,7200000000,81660000000,8.817046289,77.74030527,1586.338617,
Fe,Iron,2016,India,5200000000,81660000000,6.367866765,40.54972713,1586.338617,
Fe,Iron,2016,Iran,1500000000,81660000000,1.836884644,3.374145194,1586.338617,
Fe,Iron,2016,Kazakhstan,900000000,81660000000,1.102130786,1.21469227,1586.338617,
Fe,Iron,2016,Russia,14000000000,81660000000,17.14425667,293.9255369,1586.338617,
Fe,Iron,2016,South Africa,770000000,81660000000,0.942934117,0.889124749,1586.338617,
Fe,Iron,2016,Sweden,2200000000,81660000000,2.694097477,7.258161217,1586.338617,
Fe,Iron,2016,Ukraine,2300000000,81660000000,2.816556454,7.932990256,1586.338617,
Fe,Iron,2016,Other Countries,9500000000,81660000000,11.63360274,135.3407128,1586.338617,
Fe,Iron,2017,United States,760000000,82630000000,0.919762798,0.845963605,1618.08188,
Fe,Iron,2017,Australia,24000000000,82630000000,29.04514099,843.6202151,1618.08188,
Fe,Iron,2017,Brazil,12000000000,82630000000,14.52257049,210.9050538,1618.08188,
Fe,Iron,2017,Canada,2300000000,82630000000,2.783492678,7.74783149,1618.08188,
Fe,Iron,2017,China,7200000000,82630000000,8.713542297,75.92581936,1618.08188,
Fe,Iron,2017,India,5200000000,82630000000,6.293113881,39.60328232,1618.08188,
Fe,Iron,2017,Iran,1500000000,82630000000,1.815321312,3.295391465,1618.08188,
Fe,Iron,2017,Kazakhstan,900000000,82630000000,1.089192787,1.186340928,1618.08188,
Fe,Iron,2017,Russia,14000000000,82630000000,16.94299891,287.0652121,1618.08188,
Fe,Iron,2017,South Africa,770000000,82630000000,0.93186494,0.868372267,1618.08188,
Fe,Iron,2017,Sweden,2200000000,82630000000,2.662471257,7.088753197,1618.08188,
Fe,Iron,2017,Ukraine,2300000000,82630000000,2.783492678,7.74783149,1618.08188,
Fe,Iron,2017,Other Countries,9500000000,82630000000,11.49703498,132.1818132,1618.08188,
Fe,Iron,2018,United States,760000000,83730000000,0.907679446,0.823881976,1746.285317,
Fe,Iron,2018,Australia,24000000000,83730000000,28.66356145,821.5997549,1746.285317,
Fe,Iron,2018,Brazil,17000000000,83730000000,20.30335603,412.2262659,1746.285317,
Fe,Iron,2018,Canada,2300000000,83730000000,2.746924639,7.545594971,1746.285317,
Fe,Iron,2018,China,6900000000,83730000000,8.240773916,67.91035474,1746.285317,
Fe,Iron,2018,India,3200000000,83730000000,3.821808193,14.60621786,1746.285317,
Fe,Iron,2018,Iran,1500000000,83730000000,1.79147259,3.209374042,1746.285317,
Fe,Iron,2018,Kazakhstan,900000000,83730000000,1.074883554,1.155374655,1746.285317,
Fe,Iron,2018,Russia,14000000000,83730000000,16.72041084,279.5721388,1746.285317,
Fe,Iron,2018,South Africa,770000000,83730000000,0.919622596,0.84570572,1746.285317,
Fe,Iron,2018,Sweden,600000000,83730000000,0.716589036,0.513499847,1746.285317,
Fe,Iron,2018,Ukraine,2300000000,83730000000,2.746924639,7.545594971,1746.285317,
Fe,Iron,2018,Other Countries,9500000000,83730000000,11.34599307,128.7315588,1746.285317,
Fe,Iron,2019,United States,1000000000,81090000000,1.233197682,1.520776522,1695.507813,
Fe,Iron,2019,Australia,23000000000,81090000000,28.36354668,804.4907801,1695.507813,
Fe,Iron,2019,Brazil,15000000000,81090000000,18.49796522,342.1747174,1695.507813,
Fe,Iron,2019,Canada,2300000000,81090000000,2.836354668,8.044907801,1695.507813,
Fe,Iron,2019,China,6900000000,81090000000,8.509064003,72.40417021,1695.507813,
Fe,Iron,2019,India,3400000000,81090000000,4.192872117,17.58017659,1695.507813,
Fe,Iron,2019,Iran,1500000000,81090000000,1.849796522,3.421747174,1695.507813,
Fe,Iron,2019,Kazakhstan,900000000,81090000000,1.109877913,1.231828983,1695.507813,
Fe,Iron,2019,Russia,14000000000,81090000000,17.26476754,298.0721983,1695.507813,
Fe,Iron,2019,South Africa,690000000,81090000000,0.8509064,0.724041702,1695.507813,
Fe,Iron,2019,Sweden,600000000,81090000000,0.739918609,0.547479548,1695.507813,
Fe,Iron,2019,Ukraine,2300000000,81090000000,2.836354668,8.044907801,1695.507813,
Fe,Iron,2019,Other Countries,9500000000,81090000000,11.71537798,137.2500811,1695.507813,
Fe,Iron,2020,United States,1000000000,83540000000,1.197031362,1.432884082,1667.991129,
Fe,Iron,2020,Australia,24000000000,83540000000,28.72875269,825.3412313,1667.991129,
Fe,Iron,2020,Brazil,15000000000,83540000000,17.95547043,322.3989185,1667.991129,
Fe,Iron,2020,Canada,2300000000,83540000000,2.753172133,7.579956795,1667.991129,
Fe,Iron,2020,China,6900000000,83540000000,8.259516399,68.21961115,1667.991129,
Fe,Iron,2020,India,3400000000,83540000000,4.069906632,16.56413999,1667.991129,
Fe,Iron,2020,Iran,1500000000,83540000000,1.795547043,3.223989185,1667.991129,
Fe,Iron,2020,Kazakhstan,900000000,83540000000,1.077328226,1.160636107,1667.991129,
Fe,Iron,2020,Peru,1500000000,83540000000,1.795547043,3.223989185,1667.991129,
Fe,Iron,2020,Russia,14000000000,83540000000,16.75843907,280.8452801,1667.991129,
Fe,Iron,2020,South Africa,640000000,83540000000,0.766100072,0.58690932,1667.991129,
Fe,Iron,2020,Sweden,600000000,83540000000,0.718218817,0.51583827,1667.991129,
Fe,Iron,2020,Ukraine,2300000000,83540000000,2.753172133,7.579956795,1667.991129,
Fe,Iron,2020,Other Countries,9500000000,83540000000,11.37179794,129.3177884,1667.991129,
Fe,Iron,2021,United States,1000000000,84608000000,1.181921331,1.396938033,1694.653948,
Fe,Iron,2021,Australia,25000000000,84608000000,29.54803328,873.0862709,1694.653948,
Fe,Iron,2021,Brazil,15000000000,84608000000,17.72881997,314.3110575,1694.653948,
Fe,Iron,2021,Canada,2300000000,84608000000,2.718419062,7.389802197,1694.653948,
Fe,Iron,2021,China,6900000000,84608000000,8.155257186,66.50821977,1694.653948,
Fe,Iron,2021,India,3400000000,84608000000,4.018532526,16.14860367,1694.653948,
Fe,Iron,2021,Iran,1500000000,84608000000,1.772881997,3.143110575,1694.653948,
Fe,Iron,2021,Kazakhstan,900000000,84608000000,1.063729198,1.131519807,1694.653948,
Fe,Iron,2021,Peru,1500000000,84608000000,1.772881997,3.143110575,1694.653948,
Fe,Iron,2021,Russia,14000000000,84608000000,16.54689864,273.7998546,1694.653948,
Fe,Iron,2021,South Africa,670000000,84608000000,0.791887292,0.627085483,1694.653948,
Fe,Iron,2021,Sweden,600000000,84608000000,0.709152799,0.502897692,1694.653948,
Fe,Iron,2021,Turkey,38000000,84608000000,0.044913011,0.002017179,1694.653948,
Fe,Iron,2021,Ukraine,2300000000,84608000000,2.718419062,7.389802197,1694.653948,
Fe,Iron,2021,Other Countries,9500000000,84608000000,11.22825265,126.0736575,1694.653948,
Fe,Iron,2022,United States,1000000000,86308000000,1.158641146,1.342449304,1767.079906,
Fe,Iron,2022,Australia,27000000000,86308000000,31.28331093,978.6455429,1767.079906,
Fe,Iron,2022,Brazil,15000000000,86308000000,17.37961718,302.0510935,1767.079906,
Fe,Iron,2022,Canada,2300000000,86308000000,2.664874635,7.10155682,1767.079906,
Fe,Iron,2022,China,6900000000,86308000000,7.994623905,63.91401138,1767.079906,
Fe,Iron,2022,India,3400000000,86308000000,3.939379895,15.51871396,1767.079906,
Fe,Iron,2022,Iran,1500000000,86308000000,1.737961718,3.020510935,1767.079906,
Fe,Iron,2022,Kazakhstan,900000000,86308000000,1.042777031,1.087383937,1767.079906,
Fe,Iron,2022,Peru,1200000000,86308000000,1.390369375,1.933126998,1767.079906,
Fe,Iron,2022,Russia,14000000000,86308000000,16.22097604,263.1200637,1767.079906,
Fe,Iron,2022,South Africa,670000000,86308000000,0.776289568,0.602625493,1767.079906,
Fe,Iron,2022,Sweden,600000000,86308000000,0.695184687,0.48328175,1767.079906,
Fe,Iron,2022,Turkey,38000000,86308000000,0.044028364,0.001938497,1767.079906,
Fe,Iron,2022,Ukraine,2300000000,86308000000,2.664874635,7.10155682,1767.079906,
Fe,Iron,2022,Other Countries,9500000000,86308000000,11.00709088,121.1560497,1767.079906,
Fe,Iron,2023,United States,1300000000,86619000000,1.500825454,2.252477043,1755.258331,
Fe,Iron,2023,Australia,27000000000,86619000000,31.1709902,971.63063,1755.258331,
Fe,Iron,2023,Brazil,15000000000,86619000000,17.31721678,299.8859969,1755.258331,
Fe,Iron,2023,Canada,2300000000,86619000000,2.655306572,7.050652994,1755.258331,
Fe,Iron,2023,China,6900000000,86619000000,7.965919717,63.45587694,1755.258331,
Fe,Iron,2023,India,3400000000,86619000000,3.925235803,15.40747611,1755.258331,
Fe,Iron,2023,Iran,1500000000,86619000000,1.731721678,2.998859969,1755.258331,
Fe,Iron,2023,Kazakhstan,900000000,86619000000,1.039033007,1.079589589,1755.258331,
Fe,Iron,2023,Peru,1200000000,86619000000,1.385377342,1.91927038,1755.258331,
Fe,Iron,2023,Russia,14000000000,86619000000,16.16273566,261.234024,1755.258331,
Fe,Iron,2023,South Africa,620000000,86619000000,0.715778293,0.512338565,1755.258331,
