element,element name,year,country,tons,total_production,market_share,HHI_contribution,HHI,info
Ag,Silver,2016,Portugal,38.63,28581.359,0.135158024,0.018267691,982.819127,
Ag,Silver,2016,Russia,2261,28581.359,7.9107505,62.57997347,982.819127,
Ag,Silver,2016,Slovakia,0.391,28581.359,0.001368025,1.87149E-06,982.819127,
Ag,Silver,2016,South Africa,55.622,28581.359,0.194609361,0.037872803,982.819127,
Ag,Silver,2016,Spain,74.74,28581.359,0.261499112,0.068381786,982.819127,
Ag,Silver,2016,Sweden,515.039,28581.359,1.802010184,3.247240704,982.819127,
Ag,Silver,2016,Tajikistan,3,28581.359,0.010496352,0.000110173,982.819127,
Ag,Silver,2016,Tanzania,17.984,28581.359,0.06292213,0.003959195,982.819127,
Ag,Silver,2016,Thailand,35.954,28581.359,0.125795278,0.015824452,982.819127,
Ag,Silver,2016,Turkey,376.64,28581.359,1.317781985,1.73654936,982.819127,
Ag,Silver,2016,United Kingdom,0.014,28581.359,4.8983E-05,2.39933E-09,982.819127,
Ag,Silver,2016,United States,1150,28581.359,4.023601537,16.18936933,982.819127,
Ag,Silver,2016,Uzbekistan,220,28581.359,0.769732468,0.592488072,982.819127,
Ag,Silver,2016,Zimbabwe,1.463,28581.359,0.005118721,2.62013E-05,982.819127,
Ag,Silver,2017,Algeria,0.025,26495.905,9.43542E-05,8.90272E-09,1141.803771,
Ag,Silver,2017,Argentina,997.961,26495.905,3.766472593,14.18631579,1141.803771,
Ag,Silver,2017,Armenia,15.5,26495.905,0.058499606,0.003422204,1141.803771,
Ag,Silver,2017,Australia,1120,26495.905,4.227068296,17.86810638,1141.803771,
Ag,Silver,2017,Azerbaijan,3.429,26495.905,0.012941622,0.000167486,1141.803771,
Ag,Silver,2017,Bolivia,1196.416,26495.905,4.515475127,20.38951562,1141.803771,
Ag,Silver,2017,Brazil,86,26495.905,0.324578458,0.105351176,1141.803771,
Ag,Silver,2017,Bulgaria,53.053,26495.905,0.200230941,0.04009243,1141.803771,
Ag,Silver,2017,Burkina Faso,6,26495.905,0.022645009,0.000512796,1141.803771,
Ag,Silver,2017,Canada,368,26495.905,1.388893869,1.929026178,1141.803771,
Ag,Silver,2017,Chile,1318.582,26495.905,4.97655015,24.76605139,1141.803771,
Ag,Silver,2017,China,3601,26495.905,13.59077941,184.7092848,1141.803771,
Ag,Silver,2017,Colombia,12.076,26495.905,0.045576854,0.00207725,1141.803771,
Ag,Silver,2017,Cote d'Ivoire,0.485,26495.905,0.001830472,3.35063E-06,1141.803771,
Ag,Silver,2017,Cyprus,0.096,26495.905,0.00036232,1.31276E-07,1141.803771,
Ag,Silver,2017,Dominican Republic,151.757,26495.905,0.572756432,0.32804993,1141.803771,
Ag,Silver,2017,Ecuador,0.068,26495.905,0.000256643,6.58659E-08,1141.803771,
Ag,Silver,2017,Eritrea,49.921,26495.905,0.188410247,0.035498421,1141.803771,
Ag,Silver,2017,Ethiopia,1,26495.905,0.003774168,1.42443E-05,1141.803771,
Ag,Silver,2017,Fiji,0.35,26495.905,0.001320959,1.74493E-06,1141.803771,
Ag,Silver,2017,Finland,13.654,26495.905,0.051532492,0.002655598,1141.803771,
Ag,Silver,2017,Georgia,3,26495.905,0.011322504,0.000128199,1141.803771,
Ag,Silver,2017,Ghanae,1.8,26495.905,0.006793503,4.61517E-05,1141.803771,
Ag,Silver,2017,Greece,23.967,26495.905,0.090455487,0.008182195,1141.803771,
Ag,Silver,2017,Guatemala,336.943,26495.905,1.271679529,1.617168825,1141.803771,
Ag,Silver,2017,Honduras,21.785,26495.905,0.082220253,0.00676017,1141.803771,
Ag,Silver,2017,India,526.604,26495.905,1.987492029,3.950124567,1141.803771,
Ag,Silver,2017,Indonesia,329,26495.905,1.241701312,1.541822148,1141.803771,
Ag,Silver,2017,Ireland,1.34,26495.905,0.005057385,2.55771E-05,1141.803771,
Ag,Silver,2017,Japan,3.408,26495.905,0.012862365,0.00016544,1141.803771,
Ag,Silver,2017,Kazakhstan,461,26495.905,1.739891504,3.027222446,1141.803771,
Ag,Silver,2017,"Korea, North",20,26495.905,0.075483362,0.005697738,1141.803771,
Ag,Silver,2017,Korea,8.788,26495.905,0.033167389,0.001100076,1141.803771,
Ag,Silver,2017,Kyrgyzstan,17.097,26495.905,0.064526952,0.004163728,1141.803771,
Ag,Silver,2017,Laos,42.841,26495.905,0.161689136,0.026143377,1141.803771,
Ag,Silver,2017,Malaysia,1.404,26495.905,0.005298932,2.80787E-05,1141.803771,
Ag,Silver,2017,Mexico,6108.722,26495.905,23.05534384,531.5488794,1141.803771,
Ag,Silver,2017,Mongolia,62,26495.905,0.233998424,0.054755262,1141.803771,
Ag,Silver,2017,Morocco,319,26495.905,1.203959631,1.449518792,1141.803771,
Ag,Silver,2017,Namibia,7.014,26495.905,0.026472015,0.000700768,1141.803771,
Ag,Silver,2017,New Zealand,8.022,26495.905,0.030276377,0.000916659,1141.803771,
Ag,Silver,2017,Nicaragua,16.438,26495.905,0.062039776,0.003848934,1141.803771,
Ag,Silver,2017,Niger,0.12,26495.905,0.0004529,2.05119E-07,1141.803771,
Ag,Silver,2017,Oman,0.12,26495.905,0.0004529,2.05119E-07,1141.803771,
Ag,Silver,2017,Pakistan,3,26495.905,0.011322504,0.000128199,1141.803771,
Ag,Silver,2017,Papua New Guinea,86.7,26495.905,0.327220376,0.107073175,1141.803771,
Ag,Silver,2017,Peru,4303.541,26495.905,16.24228725,263.8118952,1141.803771,
Ag,Silver,2017,Philippines,31.737,26495.905,0.119780774,0.014347434,1141.803771,
Ag,Silver,2017,Poland,1290,26495.905,4.868676877,23.70401453,1141.803771,
Ag,Silver,2017,Portugal,40.185,26495.905,0.151664946,0.023002256,1141.803771,
Ag,Silver,2017,Russia,1373,26495.905,5.181932831,26.85242786,1141.803771,
Ag,Silver,2017,Slovakia,0.41,26495.905,0.001547409,2.39447E-06,1141.803771,
Ag,Silver,2017,South Africa,62.536,26495.905,0.236021378,0.055706091,1141.803771,
Ag,Silver,2017,Spain,82.694,26495.905,0.312101059,0.097407071,1141.803771,
Ag,Silver,2017,Sweden,488.135,26495.905,1.842303556,3.394082392,1141.803771,
Ag,Silver,2017,Tajikistan,4.3,26495.905,0.016228923,0.000263378,1141.803771,
Ag,Silver,2017,Tanzania,10.911,26495.905,0.041179948,0.001695788,1141.803771,
Ag,Silver,2017,Turkey,151.49,26495.905,0.571748729,0.326896609,1141.803771,
Ag,Silver,2017,United States,1030,26495.905,3.887393165,15.11182562,1141.803771,
Ag,Silver,2017,Uzbekistan,220,26495.905,0.830316987,0.689426298,1141.803771,
Ag,Silver,2017,Zimbabwe,1.48,26495.905,0.005585769,3.12008E-05,1141.803771,
Ag,Silver,2018,Algeria,0.026,25928.863,0.000100274,1.00549E-08,1148.4051,
Ag,Silver,2018,Argentina,1023.768,25928.863,3.948372129,15.58964247,1148.4051,
Ag,Silver,2018,Armenia,19.5,25928.863,0.075205766,0.005655907,1148.4051,
Ag,Silver,2018,Australia,1254,25928.863,4.836309251,23.38988717,1148.4051,
Ag,Silver,2018,Azerbaijan,3.229,25928.863,0.012453303,0.000155085,1148.4051,
Ag,Silver,2018,Bolivia,1191.024,25928.863,4.593429338,21.09959308,1148.4051,
Ag,Silver,2018,Brazil,71,25928.863,0.273826122,0.074980745,1148.4051,
Ag,Silver,2018,Bulgaria,41.315,25928.863,0.159339806,0.025389174,1148.4051,
Ag,Silver,2018,Burkina Faso,8,25928.863,0.030853648,0.000951948,1148.4051,
Ag,Silver,2018,Canada,392,25928.863,1.511828729,2.285626107,1148.4051,
Ag,Silver,2018,Chile,1370.237,25928.863,5.28460118,27.92700963,1148.4051,
Ag,Silver,2018,China,3422,25928.863,13.19764773,174.1779057,1148.4051,
Ag,Silver,2018,Colombia,16.684,25928.863,0.064345282,0.004140315,1148.4051,
Ag,Silver,2018,Cote d'Ivoire,0.137,25928.863,0.000528369,2.79173E-07,1148.4051,
Ag,Silver,2018,Cyprus,0.18,25928.863,0.000694207,4.81923E-07,1148.4051,
Ag,Silver,2018,Dominican Republic,166.5,25928.863,0.642141539,0.412345757,1148.4051,
Ag,Silver,2018,Ecuador,0.192,25928.863,0.000740488,5.48322E-07,1148.4051,
Ag,Silver,2018,Eritrea,31,25928.863,0.119557884,0.014294088,1148.4051,
Ag,Silver,2018,Ethiopia,1,25928.863,0.003856706,1.48742E-05,1148.4051,
Ag,Silver,2018,Fiji,0.413,25928.863,0.00159282,2.53707E-06,1148.4051,
Ag,Silver,2018,Finland,12.849,25928.863,0.049554815,0.00245568,1148.4051,
Ag,Silver,2018,Georgia,3,25928.863,0.011570118,0.000133868,1148.4051,
Ag,Silver,2018,Ghanae,1.8,25928.863,0.006942071,4.81923E-05,1148.4051,
Ag,Silver,2018,Greece,25.237,25928.863,0.097331688,0.009473457,1148.4051,
Ag,Silver,2018,Honduras,31.182,25928.863,0.120259805,0.014462421,1148.4051,
Ag,Silver,2018,India,648.6,25928.863,2.501459474,6.2572995,1148.4051,
Ag,Silver,2018,Indonesia,309,25928.863,1.191722136,1.42020165,1148.4051,
Ag,Silver,2018,Ireland,1.16,25928.863,0.004473779,2.00147E-05,1148.4051,
Ag,Silver,2018,Japan,3.596,25928.863,0.013868715,0.000192341,1148.4051,
Ag,Silver,2018,Kazakhstan,369,25928.863,1.423124493,2.025283321,1148.4051,
Ag,Silver,2018,"Korea, North",20,25928.863,0.077134119,0.005949672,1148.4051,
Ag,Silver,2018,Korea,7.09,25928.863,0.027344045,0.000747697,1148.4051,
Ag,Silver,2018,Kyrgyzstan,16,25928.863,0.061707295,0.00380779,1148.4051,
Ag,Silver,2018,Laos,37.465,25928.863,0.144491488,0.02087779,1148.4051,
Ag,Silver,2018,Malaysia,1.542,25928.863,0.005947041,3.53673E-05,1148.4051,
Ag,Silver,2018,Mexico,6049,25928.863,23.32921424,544.2522372,1148.4051,
Ag,Silver,2018,Mongolia,60,25928.863,0.231402357,0.053547051,1148.4051,
Ag,Silver,2018,Morocco,243,25928.863,0.937179544,0.878305497,1148.4051,
Ag,Silver,2018,Namibia,4.666,25928.863,0.01799539,0.000323834,1148.4051,
Ag,Silver,2018,New Zealand,6.332,25928.863,0.024420662,0.000596369,1148.4051,
Ag,Silver,2018,Nicaragua,20.98,25928.863,0.080913691,0.006547025,1148.4051,
Ag,Silver,2018,Niger,0.12,25928.863,0.000462805,2.14188E-07,1148.4051,
Ag,Silver,2018,Pakistan,3,25928.863,0.011570118,0.000133868,1148.4051,
Ag,Silver,2018,Papua New Guinea,114.9,25928.863,0.443135513,0.196369083,1148.4051,
Ag,Silver,2018,Peru,4160.162,25928.863,16.0445215,257.4266703,1148.4051,
Ag,Silver,2018,Philippines,29.782,25928.863,0.114860416,0.013192915,1148.4051,
Ag,Silver,2018,Poland,1264.3,25928.863,4.876033322,23.77570096,1148.4051,
Ag,Silver,2018,Portugal,90.82,25928.863,0.350266034,0.122686294,1148.4051,
Ag,Silver,2018,Russia,1400,25928.863,5.399388319,29.15339422,1148.4051,
Ag,Silver,2018,Slovakia,0.345,25928.863,0.001330564,1.7704E-06,1148.4051,
Ag,Silver,2018,South Africa,46.467,25928.863,0.179209555,0.032116065,1148.4051,
Ag,Silver,2018,Spain,88.514,25928.863,0.34137247,0.116535163,1148.4051,
Ag,Silver,2018,Sweden,471.325,25928.863,1.817761928,3.304258427,1148.4051,
Ag,Silver,2018,Tajikistan,6.3,25928.863,0.024297247,0.000590356,1148.4051,
Ag,Silver,2018,Tanzania,12.262,25928.863,0.047290928,0.002236432,1148.4051,
Ag,Silver,2018,Turkey,197.32,25928.863,0.761005216,0.579128939,1148.4051,
Ag,Silver,2018,United States,934,25928.863,3.60216335,12.9755808,1148.4051,
Ag,Silver,2018,Uzbekistan,224,25928.863,0.863902131,0.746326892,1148.4051,
Ag,Silver,2018,Zimbabwe,1.542,25928.863,0.005947041,3.53673E-05,1148.4051,
Ag,Silver,2019,Algeria,0.02,25758.967,7.76429E-05,6.02841E-09,1095.463966,
Ag,Silver,2019,Argentina,1071,25758.967,4.157775426,17.2870965,1095.463966,
Ag,Silver,2019,Armenia,22.8,25758.967,0.088512866,0.007834527,1095.463966,
Ag,Silver,2019,Australia,1325,25758.967,5.143839813,26.45908802,1095.463966,
Ag,Silver,2019,Azerbaijan,3.82,25758.967,0.014829787,0.000219923,1095.463966,
Ag,Silver,2019,Bolivia,1152.628,25758.967,4.474667016,20.0226449,1095.463966,
Ag,Silver,2019,Brazil,66,25758.967,0.256221455,0.065649434,1095.463966,
Ag,Silver,2019,Bulgaria,35.145,25758.967,0.136437925,0.018615307,1095.463966,
Ag,Silver,2019,Burkina Faso,9,25758.967,0.034939289,0.001220754,1095.463966,
Ag,Silver,2019,Canada,349.71,25758.967,1.357624318,1.843143788,1095.463966,
Ag,Silver,2019,Chile,1309.321,25758.967,5.082971689,25.83660119,1095.463966,
Ag,Silver,2019,China,3443,25758.967,13.36621923,178.6558164,1095.463966,
Ag,Silver,2019,Colombia,12.706,25758.967,0.049326512,0.002433105,1095.463966,
Ag,Silver,2019,Cyprus,0.097,25758.967,0.000376568,1.41803E-07,1095.463966,
Ag,Silver,2019,Dominican Republic,108.7,25758.967,0.421988972,0.178074692,1095.463966,
Ag,Silver,2019,Ecuador,2.892,25758.967,0.011227158,0.000126049,1095.463966,
Ag,Silver,2019,Eritrea,44.836,25758.967,0.174059775,0.030296805,1095.463966,
Ag,Silver,2019,Ethiopia,1,25758.967,0.003882143,1.5071E-05,1095.463966,
Ag,Silver,2019,Fiji,0.692,25758.967,0.002686443,7.21698E-06,1095.463966,
Ag,Silver,2019,Finland,40.461,25758.967,0.157075398,0.024672681,1095.463966,
Ag,Silver,2019,Georgia,4.052,25758.967,0.015730444,0.000247447,1095.463966,
Ag,Silver,2019,Ghanae,1.8,25758.967,0.006987858,4.88302E-05,1095.463966,
Ag,Silver,2019,Greece,28.161,25758.967,0.109325036,0.011951964,1095.463966,
Ag,Silver,2019,Honduras,43.579,25758.967,0.169179921,0.028621846,1095.463966,
Ag,Silver,2019,India,633.176,25758.967,2.458079938,6.04215698,1095.463966,
Ag,Silver,2019,Indonesia,487,25758.967,1.890603765,3.574382597,1095.463966,
Ag,Silver,2019,Ireland,1.578,25758.967,0.006126022,3.75281E-05,1095.463966,
Ag,Silver,2019,Japan,3.492,25758.967,0.013556444,0.000183777,1095.463966,
Ag,Silver,2019,Kazakhstan,422,25758.967,1.638264454,2.68391042,1095.463966,
Ag,Silver,2019,"Korea, North",20,25758.967,0.077642865,0.006028415,1095.463966,
Ag,Silver,2019,Korea,5.245,25758.967,0.020361841,0.000414605,1095.463966,
Ag,Silver,2019,Kyrgyzstan,14,25758.967,0.054350006,0.002953923,1095.463966,
Ag,Silver,2019,Laos,34.443,25758.967,0.13371266,0.017879075,1095.463966,
Ag,Silver,2019,Malaysia,0.686,25758.967,0.00266315,7.09237E-06,1095.463966,
Ag,Silver,2019,Mexico,5840,25758.967,22.67171661,514.0067341,1095.463966,
Ag,Silver,2019,Mongolia,57,25758.967,0.221282166,0.048965797,1095.463966,
Ag,Silver,2019,Morocco,284,25758.967,1.102528684,1.2155695,1095.463966,
Ag,Silver,2019,Namibia,6.22,25758.967,0.024146931,0.000583074,1095.463966,
Ag,Silver,2019,New Zealand,4.06,25758.967,0.015761502,0.000248425,1095.463966,
Ag,Silver,2019,Nicaragua,17.76,25758.967,0.068946864,0.00475367,1095.463966,
Ag,Silver,2019,Niger,0.12,25758.967,0.000465857,2.17023E-07,1095.463966,
Ag,Silver,2019,Pakistan,3,25758.967,0.01164643,0.000135639,1095.463966,
Ag,Silver,2019,Panama,35.217,25758.967,0.136717439,0.018691658,1095.463966,
Ag,Silver,2019,Papua New Guinea,146,25758.967,0.566792915,0.321254209,1095.463966,
Ag,Silver,2019,Peru,3860.306,25758.967,14.9862609,224.5880158,1095.463966,
Ag,Silver,2019,Philippines,31.267,25758.967,0.121382973,0.014733826,1095.463966,
Ag,Silver,2019,Poland,1249,25758.967,4.848796926,23.51083163,1095.463966,
Ag,Silver,2019,Portugal,95.271,25758.967,0.36985567,0.136793217,1095.463966,
Ag,Silver,2019,Russia,1407,25758.967,5.46217556,29.83536185,1095.463966,
Ag,Silver,2019,Slovakia,0.295,25758.967,0.001145232,1.31156E-06,1095.463966,
Ag,Silver,2019,South Africa,55.903,25758.967,0.217023454,0.04709918,1095.463966,
Ag,Silver,2019,Spain,77.501,25758.967,0.300869984,0.090522748,1095.463966,
Ag,Silver,2019,Sweden,423.777,25758.967,1.645163022,2.70656137,1095.463966,
Ag,Silver,2019,Tajikistan,10.8,25758.967,0.041927147,0.001757886,1095.463966,
Ag,Silver,2019,Tanzania,12.607,25758.967,0.04894218,0.002395337,1095.463966,
Ag,Silver,2019,Turkey,242,25758.967,0.939478668,0.882620167,1095.463966,
Ag,Silver,2019,United Kingdom,0.13,25758.967,0.000504679,2.54701E-07,1095.463966,
Ag,Silver,2019,United States,981,25758.967,3.808382533,14.50377752,1095.463966,
Ag,Silver,2019,Uzbekistan,219.2,25758.967,0.850965802,0.724142795,1095.463966,
Ag,Silver,2019,Zimbabwe,1.493,25758.967,0.00579604,3.35941E-05,1095.463966,
Ag,Silver,2020,Algeria,0.012,24066.327,4.98622E-05,2.48624E-09,1069.895827,
Ag,Silver,2020,Argentina,767.087,24066.327,3.187387091,10.15943647,1069.895827,
Ag,Silver,2020,Armenia,23.1,24066.327,0.095984734,0.009213069,1069.895827,
Ag,Silver,2020,Australia,1343,24066.327,5.58041117,31.14098882,1069.895827,
Ag,Silver,2020,Azerbaijan,4.31,24066.327,0.01790884,0.000320727,1069.895827,
Ag,Silver,2020,Bolivia,1153.1,24066.327,4.791341861,22.95695683,1069.895827,
Ag,Silver,2020,Brazil,68,24066.327,0.282552464,0.079835895,1069.895827,
Ag,Silver,2020,Bulgaria,32.76,24066.327,0.136123805,0.01852969,1069.895827,
Ag,Silver,2020,Burkina Faso,10.012,24066.327,0.041601695,0.001730701,1069.895827,
Ag,Silver,2020,Canada,324.862,24066.327,1.349861157,1.822125142,1069.895827,
Ag,Silver,2020,Chile,1575.794,24066.327,6.54771291,42.87254435,1069.895827,
Ag,Silver,2020,China,3405,24066.327,14.14839913,200.177198,1069.895827,
Ag,Silver,2020,Colombia,19.931,24066.327,0.082816958,0.006858649,1069.895827,
Ag,Silver,2020,Cyprus,0.486,24066.327,0.002019419,4.07805E-06,1069.895827,
Ag,Silver,2020,Dominican Republic,87.99,24066.327,0.365614578,0.13367402,1069.895827,
Ag,Silver,2020,Ecuador,1.792,24066.327,0.007446088,5.54442E-05,1069.895827,
Ag,Silver,2020,Eritrea,65.284,24066.327,0.271266986,0.073585778,1069.895827,
Ag,Silver,2020,Ethiopia,1,24066.327,0.004155183,1.72655E-05,1069.895827,
Ag,Silver,2020,Fiji,0.479,24066.327,0.001990333,3.96142E-06,1069.895827,
Ag,Silver,2020,Finland,54.833,24066.327,0.227841166,0.051911597,1069.895827,
Ag,Silver,2020,Georgia,11.172,24066.327,0.046421708,0.002154975,1069.895827,
Ag,Silver,2020,Ghanae,1.8,24066.327,0.00747933,5.59404E-05,1069.895827,
Ag,Silver,2020,Greece,30.209,24066.327,0.125523932,0.015756258,1069.895827,
Ag,Silver,2020,Honduras,45,24066.327,0.186983248,0.034962735,1069.895827,
Ag,Silver,2020,India,682,24066.327,2.833835009,8.03062086,1069.895827,
Ag,Silver,2020,Indonesia,335.2,24066.327,1.392817442,1.939940426,1069.895827,
Ag,Silver,2020,Ireland,0.918,24066.327,0.003814458,1.45501E-05,1069.895827,
Ag,Silver,2020,Japan,1.757,24066.327,0.007300657,5.32996E-05,1069.895827,
Ag,Silver,2020,Kazakhstan,435,24066.327,1.807504735,3.267073366,1069.895827,
Ag,Silver,2020,"Korea, North",20,24066.327,0.083103666,0.006906219,1069.895827,
Ag,Silver,2020,Korea,5.739,24066.327,0.023846597,0.00056866,1069.895827,
Ag,Silver,2020,Kyrgyzstan,11.7,24066.327,0.048615645,0.002363481,1069.895827,
Ag,Silver,2020,Laos,34.893,24066.327,0.144986811,0.021021175,1069.895827,
Ag,Silver,2020,Malaysia,0.423,24066.327,0.001757643,3.08931E-06,1069.895827,
Ag,Silver,2020,Mexico,5541,24066.327,23.02387066,530.09862,1069.895827,
Ag,Silver,2020,Mongolia,57,24066.327,0.236845448,0.056095766,1069.895827,
Ag,Silver,2020,Morocco,249,24066.327,1.034640641,1.070481257,1069.895827,
Ag,Silver,2020,Namibia,6.983,24066.327,0.029015645,0.000841908,1069.895827,
Ag,Silver,2020,New Zealand,1.393,24066.327,0.00578817,3.35029E-05,1069.895827,
Ag,Silver,2020,Nicaragua,20.411,24066.327,0.084811446,0.007192981,1069.895827,
Ag,Silver,2020,Niger,0.12,24066.327,0.000498622,2.48624E-07,1069.895827,
Ag,Silver,2020,Pakistan,3,24066.327,0.01246555,0.00015539,1069.895827,
Ag,Silver,2020,Panama,49.627,24066.327,0.206209282,0.042522268,1069.895827,
Ag,Silver,2020,Papua New Guinea,119,24066.327,0.494466812,0.244497429,1069.895827,
Ag,Silver,2020,Peru,2771.825,24066.327,11.51744095,132.6514459,1069.895827,
Ag,Silver,2020,Philippines,24.024,24066.327,0.099824124,0.009964856,1069.895827,
Ag,Silver,2020,Poland,1218,24066.327,5.061013257,25.61385519,1069.895827,
Ag,Silver,2020,Portugal,95.954,24066.327,0.398706458,0.15896684,1069.895827,
Ag,Silver,2020,Russia,1380,24066.327,5.734152952,32.88051007,1069.895827,
Ag,Silver,2020,Slovakia,0.269,24066.327,0.001117744,1.24935E-06,1069.895827,
Ag,Silver,2020,South Africa,38.154,24066.327,0.158536864,0.025133937,1069.895827,
Ag,Silver,2020,Spain,92.662,24066.327,0.385027595,0.148246249,1069.895827,
Ag,Silver,2020,Sweden,400.929,24066.327,1.665933485,2.775334375,1069.895827,
Ag,Silver,2020,Tajikistan,11.6,24066.327,0.048200126,0.002323252,1069.895827,
Ag,Silver,2020,Tanzania,13.187,24066.327,0.054794402,0.003002427,1069.895827,
Ag,Silver,2020,Turkey,98.3,24066.327,0.408454518,0.166835093,1069.895827,
Ag,Silver,2020,United Kingdom,0.124,24066.327,0.000515243,2.65475E-07,1069.895827,
Ag,Silver,2020,United States,1080,24066.327,4.487597962,20.13853547,1069.895827,
Ag,Silver,2020,Uzbekistan,237.6,24066.327,0.987271552,0.974705117,1069.895827,
Ag,Silver,2020,Zimbabwe,1.522,24066.327,0.006324189,3.99954E-05,1069.895827,
